Process,Species,Covariate,Mean,SD,2.5CI,50CI,97.5CI,Rhat,ESS,5.0CI,95.0CI
Occupancy,Bobolink,shrub,-0.2186,0.2869,-0.7729,-0.2082,0.3342,0.9999,1200,-0.6927,0.2444
Occupancy,Brown Creeper,shrub,-0.1485,0.2338,-0.6218,-0.1493,0.31,1.0019,1122,-0.5356,0.2298
Occupancy,Brown Thrasher,shrub,-0.3302,0.266,-0.8828,-0.3333,0.1941,1.0006,1200,-0.7686,0.114
Occupancy,Black-throated Green Warbler,shrub,-0.2224,0.2773,-0.775,-0.2276,0.3086,1.0009,1200,-0.7022,0.2347
Occupancy,Broad-winged Hawk,shrub,-0.2412,0.2598,-0.754,-0.241,0.2696,1.0036,909,-0.6564,0.1874
Occupancy,Blue-winged Warbler,shrub,-0.1504,0.246,-0.6269,-0.1561,0.3233,1.0004,1200,-0.5516,0.2494
Occupancy,Canada Goose,shrub,-0.2865,0.2549,-0.7985,-0.2767,0.1921,1.01,1200,-0.7157,0.115
Occupancy,Carolina Wren,shrub,-0.2538,0.2042,-0.6561,-0.2509,0.1411,1.0036,1200,-0.594,0.0799
Occupancy,Cedar Waxwing,shrub,-0.6794,0.2214,-1.1477,-0.6637,-0.285,1.0026,1200,-1.0672,-0.3508
Occupancy,Cerulean Warbler,shrub,-0.2232,0.2812,-0.794,-0.2311,0.3202,1.0034,1200,-0.6857,0.2602
Occupancy,Chipping Sparrow,shrub,-0.1283,0.2093,-0.5216,-0.1326,0.2894,1.0048,1145,-0.4583,0.223
Occupancy,Chimney Swift,shrub,-0.393,0.237,-0.8763,-0.3949,0.0734,1.0125,1200,-0.7838,-0.0106
Occupancy,Cliff Swallow,shrub,-0.2661,0.2893,-0.8437,-0.2724,0.3577,1.0087,1200,-0.7357,0.2036
Occupancy,Common Grackle,shrub,-0.5561,0.2385,-1.0497,-0.5413,-0.1009,1.0045,1200,-0.9609,-0.1642
Occupancy,Cooper's Hawk,shrub,-0.2362,0.2413,-0.7308,-0.239,0.2505,1.0037,1200,-0.6235,0.1668
Occupancy,Common Yellowthroat,shrub,-0.4589,0.2064,-0.8574,-0.4614,-0.0612,1.0105,1200,-0.7869,-0.1206
Occupancy,Dark-eyed Junco,shrub,-0.0566,0.2203,-0.473,-0.0607,0.375,1,1200,-0.4031,0.3167
Occupancy,Downy Woodpecker,shrub,-0.1819,0.2439,-0.6652,-0.186,0.3009,1.0026,1200,-0.5743,0.1997
Occupancy,Eastern Bluebird,shrub,-0.2717,0.236,-0.7352,-0.2735,0.1869,1.0035,1200,-0.649,0.1059
Occupancy,Eastern Kingbird,shrub,-0.2447,0.2443,-0.7448,-0.2435,0.214,1.0021,1200,-0.6621,0.1474
Occupancy,Eastern Meadowlark,shrub,-0.2189,0.2725,-0.7608,-0.2165,0.3128,1.0037,1200,-0.6595,0.2266
Occupancy,Eastern Phoebe,shrub,-0.237,0.2193,-0.6662,-0.2371,0.1868,1.0275,1261,-0.6047,0.1008
Occupancy,Eastern Towhee,shrub,-0.1761,0.1943,-0.5463,-0.1747,0.2061,1.0105,1578,-0.4884,0.1481
Occupancy,Eastern Wood-Pewee,shrub,-0.1036,0.2143,-0.4926,-0.1104,0.3641,1.0007,1200,-0.4453,0.2542
Occupancy,European Starling,shrub,-0.296,0.2263,-0.755,-0.294,0.1298,1.0007,1200,-0.6815,0.0729
Occupancy,Field Sparrow,shrub,-0.4308,0.2544,-0.979,-0.4154,0.0419,1.018,1140,-0.8678,-0.0225
Occupancy,Great Blue Heron,shrub,-0.0871,0.2547,-0.5712,-0.092,0.4191,1.0021,1105,-0.4892,0.342
Occupancy,Great Crested Flycatcher,shrub,-0.1332,0.2472,-0.6015,-0.1345,0.3631,1.0005,1701,-0.5327,0.2768
Occupancy,Great Horned Owl,shrub,-0.1768,0.2768,-0.697,-0.18,0.3664,1.0028,1200,-0.6218,0.2814
Occupancy,Gray Catbird,shrub,-0.2265,0.1796,-0.5725,-0.2259,0.1218,1.0046,1025,-0.5271,0.0557
Occupancy,Green Heron,shrub,-0.2719,0.2714,-0.815,-0.2654,0.2826,1.0008,1200,-0.7101,0.1795
Occupancy,Hairy Woodpecker,shrub,-0.3202,0.2575,-0.8336,-0.3162,0.2098,1.0094,973,-0.7253,0.1059
Occupancy,Herring Gull,shrub,-0.1722,0.2858,-0.7316,-0.18,0.3771,1.0077,1200,-0.6482,0.2912
Occupancy,Hermit Thrush,shrub,-0.2269,0.2606,-0.7478,-0.223,0.2583,1.0083,1200,-0.6621,0.1858
Occupancy,House Finch,shrub,0.0222,0.255,-0.4703,0.0217,0.5359,1.0018,1200,-0.3862,0.4467
Occupancy,House Sparrow,shrub,-0.0086,0.2086,-0.4005,-0.0084,0.4253,1.014,1462,-0.3457,0.3421
Occupancy,Hooded Warbler,shrub,0.0486,0.1858,-0.2895,0.0498,0.4249,1.0011,1200,-0.2446,0.3631
Occupancy,House Wren,shrub,-0.3687,0.1729,-0.713,-0.365,-0.0339,1.009,1200,-0.6552,-0.0821
Occupancy,Indigo Bunting,shrub,-0.2629,0.1856,-0.6362,-0.2657,0.0976,1.0189,1149,-0.5732,0.0401
Occupancy,Killdeer,shrub,-0.1659,0.244,-0.638,-0.1635,0.3072,1.0056,1332,-0.5554,0.2356
Occupancy,Louisiana Waterthrush,shrub,-0.2241,0.2265,-0.6728,-0.2239,0.2262,1,1200,-0.6001,0.1465
Occupancy,Mallard,shrub,-0.2451,0.255,-0.75,-0.2372,0.2418,1.0032,1200,-0.6675,0.1681
Occupancy,Mourning Dove,shrub,-0.3231,0.2205,-0.7775,-0.3143,0.115,1.0061,1200,-0.6916,0.0298
Occupancy,Northern Cardinal,shrub,-0.2203,0.2192,-0.6491,-0.2171,0.1997,1.009,1508,-0.5875,0.1458
Occupancy,Northern Flicker,shrub,-0.2017,0.258,-0.7378,-0.2053,0.2936,1.0065,1200,-0.6155,0.213
Occupancy,Northern Parula,shrub,-0.2826,0.2839,-0.8802,-0.2877,0.245,1.0054,1200,-0.7643,0.1706
Occupancy,Northern Rough-winged Swallow,shrub,-0.3428,0.2489,-0.8466,-0.3381,0.1095,1.0023,1200,-0.7672,0.0455
Occupancy,Orchard Oriole,shrub,-0.5201,0.2653,-1.1092,-0.504,-0.0425,1.0037,1200,-0.9707,-0.1145
Occupancy,Ovenbird,shrub,-0.1124,0.226,-0.5356,-0.105,0.3248,1.0024,1200,-0.4757,0.2496
Occupancy,Pileated Woodpecker,shrub,-0.2786,0.2601,-0.7897,-0.2718,0.2304,1.0276,1320,-0.7097,0.1326
Occupancy,Purple Finch,shrub,-0.272,0.2779,-0.8717,-0.2656,0.2662,1.0166,1200,-0.7453,0.1679
Occupancy,Purple Martin,shrub,-0.2137,0.2859,-0.7774,-0.2123,0.3359,1.0059,1326,-0.6826,0.2728
Occupancy,Rose-breasted Grosbeak,shrub,-0.3067,0.2197,-0.7206,-0.3152,0.0979,1.0138,1200,-0.6582,0.0527
Occupancy,Ring-billed Gull,shrub,-0.2521,0.2361,-0.7416,-0.2452,0.2237,1.0036,1200,-0.643,0.1206
Occupancy,Red-breasted Nuthatch,shrub,-0.2734,0.2678,-0.851,-0.2677,0.2489,1.0067,1406,-0.7188,0.1707
Occupancy,Red-bellied Woodpecker,shrub,-0.2202,0.2375,-0.6542,-0.2255,0.2687,1.0072,1200,-0.5915,0.1734
Occupancy,Red-eyed Vireo,shrub,-0.1207,0.2121,-0.5231,-0.123,0.3149,1.005,1200,-0.4514,0.2144
Occupancy,Red-headed Woodpecker,shrub,-0.3168,0.2591,-0.8608,-0.3129,0.1594,1.0095,1200,-0.7565,0.0903
Occupancy,Rock Pigeon,shrub,-0.3207,0.2681,-0.8669,-0.3133,0.1785,1.0096,1200,-0.7666,0.0938
Occupancy,Red-shouldered Hawk,shrub,-0.2987,0.263,-0.8176,-0.3001,0.2285,1.0065,1200,-0.7165,0.1415
Occupancy,Red-tailed Hawk,shrub,-0.2266,0.2611,-0.7476,-0.225,0.2751,1.0151,1200,-0.656,0.2012
Occupancy,Ruby-throated Hummingbird,shrub,-0.2019,0.2447,-0.6866,-0.2063,0.2989,1.0071,1200,-0.5943,0.2111
Occupancy,Red-winged Blackbird,shrub,-0.3239,0.1886,-0.7012,-0.3193,0.0274,1.0064,1200,-0.6465,-0.0209
Occupancy,Savannah Sparrow,shrub,-0.2716,0.2793,-0.8264,-0.2663,0.2852,1.015,1200,-0.7534,0.1726
Occupancy,Scarlet Tanager,shrub,0.1417,0.2167,-0.2347,0.1302,0.5738,1.0137,1312,-0.1809,0.5015
Occupancy,Song Sparrow,shrub,-0.3482,0.1784,-0.7286,-0.3477,-0.0024,1.0098,1200,-0.645,-0.055
Occupancy,Swamp Sparrow,shrub,-0.1685,0.2405,-0.6543,-0.1721,0.3035,1.0168,1200,-0.5622,0.2221
Occupancy,Tennessee Warbler,shrub,-0.2255,0.2762,-0.7851,-0.2195,0.3234,1.0017,1200,-0.6912,0.2229
Occupancy,Tree Swallow,shrub,-0.3713,0.2619,-0.914,-0.3635,0.1354,1.0051,1328,-0.8268,0.042
Occupancy,Tufted Titmouse,shrub,0.0079,0.2498,-0.461,-0.0036,0.4933,1.005,1200,-0.3983,0.4284
Occupancy,Turkey Vulture,shrub,-0.2174,0.2571,-0.7043,-0.2267,0.3119,1.007,1200,-0.6413,0.2125
Occupancy,Veery,shrub,0.013,0.2269,-0.4198,0.0064,0.4804,1.0006,1200,-0.3504,0.3938
Occupancy,Virginia Rail,shrub,-0.2187,0.2742,-0.7526,-0.218,0.3047,1.0058,1200,-0.6495,0.2239
Occupancy,Warbling Vireo,shrub,-0.4631,0.2184,-0.9239,-0.4587,-0.0538,1.0013,1200,-0.8282,-0.1367
Occupancy,White-breasted Nuthatch,shrub,-0.0857,0.2505,-0.5442,-0.0976,0.4129,1.0027,1030,-0.4897,0.3316
Occupancy,White-eyed Vireo,shrub,-0.1649,0.2653,-0.681,-0.1688,0.369,1.0029,954,-0.5873,0.2887
Occupancy,Willow Flycatcher,shrub,-0.2093,0.2414,-0.6819,-0.2038,0.2899,0.9996,1200,-0.6002,0.1953
Occupancy,Wild Turkey,shrub,-0.3364,0.2702,-0.8785,-0.3427,0.2017,1.0047,1199,-0.7689,0.1152
Occupancy,Winter Wren,shrub,-0.1385,0.2633,-0.6456,-0.1421,0.3564,1.006,1200,-0.5622,0.2806
Occupancy,Wood Duck,shrub,-0.1863,0.2668,-0.7324,-0.1882,0.3155,1.0001,1200,-0.6305,0.2368
Occupancy,Wood Thrush,shrub,0.0277,0.2005,-0.3582,0.0163,0.455,0.9999,1196,-0.2834,0.3716
Occupancy,Yellow-billed Cuckoo,shrub,-0.2525,0.2578,-0.7884,-0.243,0.2319,1.0031,1200,-0.6771,0.1689
Occupancy,Yellow Warbler,shrub,-0.3709,0.2056,-0.7947,-0.3628,0.0194,1.0148,1200,-0.7077,-0.0559
Occupancy,Yellow-throated Vireo,shrub,-0.1329,0.2367,-0.5891,-0.1348,0.3673,1.0077,1200,-0.5157,0.2452
Occupancy,Yellow-throated Warbler,shrub,-0.172,0.2577,-0.69,-0.1717,0.3249,1.0036,1200,-0.5908,0.2602
Occupancy,Acadian Flycatcher,hydro,-0.0878,0.1902,-0.4553,-0.0827,0.2568,1.0024,1386,-0.4065,0.2153
Occupancy,Alder Flycatcher,hydro,0.1658,0.2093,-0.2796,0.176,0.5766,1.0041,1200,-0.1813,0.4985
Occupancy,American Crow,hydro,0.1915,0.1774,-0.1398,0.1916,0.5269,1.0004,1200,-0.1005,0.4744
Occupancy,American Goldfinch,hydro,0.2441,0.1993,-0.1322,0.2398,0.6537,1.0021,1510,-0.073,0.5722
Occupancy,American Kestrel,hydro,0.1632,0.2127,-0.246,0.1721,0.5614,1.0065,1200,-0.2051,0.494
Occupancy,American Redstart,hydro,0.2026,0.1887,-0.1458,0.2079,0.5653,1.0013,1200,-0.0997,0.4992
Occupancy,American Robin,hydro,0.2465,0.1962,-0.1155,0.2421,0.6603,1.0119,1200,-0.0686,0.5831
Occupancy,American Woodcock,hydro,0.1737,0.2182,-0.2436,0.1779,0.6071,1.0041,1200,-0.1665,0.5292
Occupancy,Barred Owl,hydro,0.1325,0.2094,-0.281,0.1324,0.5255,1.033,985,-0.2051,0.4674
Occupancy,Bald Eagle,hydro,0.1971,0.2081,-0.2031,0.1971,0.6197,1.0087,1200,-0.1339,0.5424
Occupancy,Bank Swallow,hydro,0.223,0.2178,-0.1997,0.2205,0.6646,1.003,1200,-0.1317,0.5854
Occupancy,Baltimore Oriole,hydro,0.3364,0.1825,-0.0071,0.3402,0.7166,1.0001,1370,0.0473,0.6569
Occupancy,Barn Swallow,hydro,0.2408,0.1973,-0.1535,0.2435,0.6169,1.0105,1200,-0.0875,0.5659
Occupancy,Black-capped Chickadee,hydro,0.2409,0.2053,-0.1532,0.2327,0.6405,1.0058,1333,-0.0684,0.5663
Occupancy,Belted Kingfisher,hydro,0.3202,0.1912,-0.0502,0.3165,0.6903,1.0196,1200,0.0007,0.6279
Occupancy,Blue-gray Gnatcatcher,hydro,0.1984,0.1896,-0.1619,0.1912,0.5875,0.9998,1312,-0.1,0.5221
Occupancy,Brown-headed Cowbird,hydro,0.1889,0.2033,-0.2037,0.1932,0.5765,1.003,1200,-0.1305,0.4985
Occupancy,Blue-headed Vireo,hydro,0.2483,0.2179,-0.1841,0.2452,0.69,1.0045,1032,-0.1087,0.5889
Occupancy,Blue Jay,hydro,0.1976,0.1892,-0.1724,0.204,0.5561,1.0001,1200,-0.1131,0.4953
Occupancy,Bobolink,hydro,0.1912,0.2099,-0.2347,0.1977,0.6072,1.0128,1510,-0.1564,0.5438
Occupancy,Brown Creeper,hydro,0.2461,0.1949,-0.1377,0.2428,0.635,1.0008,1200,-0.0599,0.5652
Occupancy,Brown Thrasher,hydro,0.1535,0.1966,-0.2431,0.154,0.5361,1.0218,1069,-0.1824,0.4713
Occupancy,Black-throated Green Warbler,hydro,0.2076,0.2236,-0.2283,0.197,0.6692,1.0006,1360,-0.1441,0.5904
Occupancy,Broad-winged Hawk,hydro,0.1729,0.2007,-0.2153,0.1706,0.5641,1.0003,1229,-0.1479,0.497
Occupancy,Blue-winged Warbler,hydro,0.1423,0.1999,-0.2893,0.1453,0.5336,1.0003,1237,-0.1983,0.4684
Occupancy,Canada Goose,hydro,0.2401,0.2015,-0.1514,0.2374,0.6581,1.0147,1200,-0.0803,0.5576
Occupancy,Carolina Wren,hydro,0.2774,0.1763,-0.0684,0.2774,0.6266,1.0056,1200,-0.0121,0.5666
Occupancy,Cedar Waxwing,hydro,0.1506,0.1773,-0.2134,0.1556,0.49,1.0043,1200,-0.1419,0.4305
Occupancy,Cerulean Warbler,hydro,0.2,0.2207,-0.269,0.2019,0.6102,1.0013,1360,-0.1641,0.5467
Occupancy,Chipping Sparrow,hydro,0.1584,0.1874,-0.2394,0.1681,0.5009,1.0036,1099,-0.1552,0.4483
Occupancy,Chimney Swift,hydro,0.1057,0.1967,-0.2811,0.1104,0.499,1.0362,1200,-0.2288,0.4179
Occupancy,Cliff Swallow,hydro,0.1756,0.2129,-0.2573,0.1818,0.5931,1.0103,1200,-0.1705,0.512
Occupancy,Common Grackle,hydro,0.151,0.1905,-0.2409,0.1547,0.5205,1.0004,1200,-0.1598,0.4581
Occupancy,Cooper's Hawk,hydro,0.1197,0.2021,-0.3083,0.129,0.4874,1.0067,1333,-0.2303,0.4331
Occupancy,Common Yellowthroat,hydro,0.4487,0.1752,0.1219,0.4481,0.7919,1.0043,1200,0.1725,0.7419
Occupancy,Dark-eyed Junco,hydro,0.107,0.1964,-0.304,0.1143,0.4735,1.0093,1422,-0.2308,0.4192
Occupancy,Downy Woodpecker,hydro,0.2397,0.2029,-0.1702,0.2416,0.6217,1.006,1200,-0.0919,0.5703
Occupancy,Eastern Bluebird,hydro,0.2293,0.1907,-0.1238,0.2321,0.6148,1.0022,1818,-0.0852,0.554
Occupancy,Eastern Kingbird,hydro,0.2801,0.1942,-0.0914,0.2842,0.674,1.0024,1355,-0.0325,0.603
Occupancy,Eastern Meadowlark,hydro,0.2403,0.2058,-0.1771,0.2401,0.6557,1.001,1200,-0.1084,0.5619
Occupancy,Eastern Phoebe,hydro,0.2117,0.187,-0.1559,0.2065,0.6083,1.0028,1200,-0.0793,0.525
Occupancy,Eastern Towhee,hydro,0.1978,0.1756,-0.1438,0.2027,0.5498,1.0046,1075,-0.0923,0.4717
Occupancy,Eastern Wood-Pewee,hydro,0.1924,0.1857,-0.1758,0.186,0.5568,1.0014,1200,-0.1161,0.4893
Occupancy,European Starling,hydro,0.1414,0.1838,-0.2344,0.1397,0.4964,1.0004,1200,-0.1649,0.4381
Occupancy,Field Sparrow,hydro,0.0604,0.1978,-0.3279,0.0671,0.4267,1.0041,1200,-0.2671,0.3721
Occupancy,Great Blue Heron,hydro,0.243,0.2006,-0.1506,0.2442,0.6434,1.0077,1200,-0.0917,0.5798
Occupancy,Great Crested Flycatcher,hydro,0.2345,0.1891,-0.1171,0.235,0.5991,1.0078,1200,-0.0527,0.546
Occupancy,Great Horned Owl,hydro,0.2157,0.2113,-0.2072,0.2171,0.623,1.0038,1200,-0.1406,0.5609
Occupancy,Gray Catbird,hydro,0.3357,0.1776,-0.0015,0.3289,0.6947,1.0123,1200,0.0409,0.6375
Occupancy,Green Heron,hydro,0.2278,0.2146,-0.2061,0.227,0.663,1.0039,1200,-0.1307,0.5678
Occupancy,Hairy Woodpecker,hydro,0.1327,0.212,-0.3026,0.1296,0.5495,1.0054,1200,-0.2089,0.472
Occupancy,Herring Gull,hydro,0.2644,0.2113,-0.1554,0.266,0.6737,1.0085,900,-0.0799,0.5971
Occupancy,Hermit Thrush,hydro,0.17,0.2102,-0.2697,0.1796,0.553,1.0103,1047,-0.2011,0.5049
Occupancy,House Finch,hydro,0.2528,0.2028,-0.1515,0.2511,0.6524,1.0071,1200,-0.0625,0.5814
Occupancy,House Sparrow,hydro,0.1617,0.1884,-0.2083,0.163,0.5154,1.001,816,-0.1426,0.4606
Occupancy,Hooded Warbler,hydro,0.1002,0.1709,-0.2304,0.1079,0.4118,1.0149,1200,-0.1857,0.3843
Occupancy,House Wren,hydro,0.1485,0.1636,-0.1792,0.1483,0.4614,1.0117,1399,-0.1176,0.4149
Occupancy,Indigo Bunting,hydro,0.416,0.1784,0.0841,0.4103,0.7915,1.0024,1200,0.1372,0.7189
Occupancy,Killdeer,hydro,0.2915,0.1807,-0.0502,0.2813,0.6589,1.0014,1200,0.0214,0.5887
Occupancy,Louisiana Waterthrush,hydro,0.2552,0.1811,-0.1027,0.2521,0.6082,1.0079,1200,-0.0361,0.5575
Occupancy,Mallard,hydro,0.0999,0.2137,-0.3247,0.1091,0.4936,1.0073,1200,-0.2632,0.4352
Occupancy,Mourning Dove,hydro,0.3233,0.1889,-0.0408,0.3222,0.6927,1.0216,1102,0.021,0.6363
Occupancy,Northern Cardinal,hydro,0.1815,0.1965,-0.2107,0.1765,0.5657,1.0126,1200,-0.1352,0.5076
Occupancy,Northern Flicker,hydro,0.2084,0.2027,-0.1807,0.2036,0.6126,1.0035,1200,-0.1166,0.5356
Occupancy,Northern Parula,hydro,0.1581,0.214,-0.2737,0.1652,0.5845,1.0419,1200,-0.1946,0.4982
Occupancy,Northern Rough-winged Swallow,hydro,0.1171,0.2043,-0.3143,0.1179,0.5028,1.0008,1200,-0.2215,0.4506
Occupancy,Orchard Oriole,hydro,0.1127,0.1973,-0.3073,0.1162,0.483,1.0004,1369,-0.2016,0.4339
Occupancy,Ovenbird,hydro,0.1182,0.1953,-0.2826,0.1239,0.4888,1.0048,1384,-0.2088,0.4342
Occupancy,Pileated Woodpecker,hydro,0.1617,0.2138,-0.2692,0.1615,0.6088,1.0058,1200,-0.1823,0.5334
Occupancy,Purple Finch,hydro,0.2356,0.2096,-0.168,0.2329,0.6573,1.0011,1200,-0.1007,0.5831
Occupancy,Purple Martin,hydro,0.1989,0.2071,-0.2182,0.2029,0.6017,1.0015,1200,-0.1322,0.5372
Occupancy,Rose-breasted Grosbeak,hydro,0.2347,0.1787,-0.1137,0.2335,0.5857,1.0054,1200,-0.066,0.5363
Occupancy,Ring-billed Gull,hydro,0.1737,0.1894,-0.217,0.1711,0.5151,1.0048,1200,-0.1508,0.4707
Occupancy,Red-breasted Nuthatch,hydro,0.2302,0.2097,-0.1907,0.2247,0.6576,1.0004,1200,-0.1029,0.5812
Occupancy,Red-bellied Woodpecker,hydro,0.2319,0.2012,-0.1619,0.2288,0.6325,0.9991,1200,-0.0955,0.5642
Occupancy,Red-eyed Vireo,hydro,0.1746,0.1922,-0.2013,0.1708,0.5603,1.0043,1200,-0.1317,0.4894
Occupancy,Red-headed Woodpecker,hydro,0.1419,0.2013,-0.2753,0.1429,0.5274,1.0016,1248,-0.1865,0.4674
Occupancy,Rock Pigeon,hydro,0.1458,0.2129,-0.2816,0.159,0.5418,1.013,1200,-0.21,0.4761
Occupancy,Red-shouldered Hawk,hydro,0.1729,0.2201,-0.2766,0.171,0.6143,1.0004,1200,-0.1936,0.5296
Occupancy,Red-tailed Hawk,hydro,0.0917,0.2028,-0.3257,0.0997,0.4589,1.0126,1090,-0.2578,0.4103
Occupancy,Ruby-throated Hummingbird,hydro,0.2074,0.2144,-0.2081,0.2153,0.6223,1.0032,592,-0.1397,0.5508
Occupancy,Red-winged Blackbird,hydro,0.1501,0.1584,-0.175,0.1541,0.4636,0.9994,1200,-0.1113,0.4095
Occupancy,Savannah Sparrow,hydro,0.1585,0.2203,-0.2973,0.1607,0.5909,1.0249,1200,-0.2074,0.5039
Occupancy,Scarlet Tanager,hydro,0.232,0.1847,-0.1377,0.2277,0.584,1.0008,1200,-0.0683,0.5305
Occupancy,Song Sparrow,hydro,0.44,0.167,0.1295,0.4341,0.7854,1.0088,1200,0.1783,0.7316
Occupancy,Swamp Sparrow,hydro,0.2662,0.1893,-0.0996,0.2658,0.647,1.0087,1311,-0.0396,0.5726
Occupancy,Tennessee Warbler,hydro,0.1954,0.2129,-0.2452,0.196,0.6083,0.9995,1200,-0.1699,0.5498
Occupancy,Tree Swallow,hydro,0.2413,0.193,-0.1275,0.2407,0.6373,1.0036,1200,-0.0743,0.5681
Occupancy,Tufted Titmouse,hydro,0.3132,0.2092,-0.0666,0.3007,0.7614,1.0001,1200,-0.003,0.6692
Occupancy,Turkey Vulture,hydro,0.1966,0.2126,-0.2111,0.187,0.6219,1.0387,1200,-0.1498,0.5601
Occupancy,Veery,hydro,0.1833,0.1894,-0.1906,0.1875,0.554,1.0002,1200,-0.1406,0.4756
Occupancy,Virginia Rail,hydro,0.2029,0.2109,-0.2254,0.2022,0.5978,1.0083,1200,-0.1465,0.5406
Occupancy,Warbling Vireo,hydro,0.3372,0.1727,-0.0011,0.3365,0.6814,1.0021,1200,0.0562,0.621
Occupancy,White-breasted Nuthatch,hydro,0.2639,0.2023,-0.1288,0.2614,0.6739,1.0088,1200,-0.0607,0.6035
Occupancy,White-eyed Vireo,hydro,0.2676,0.2111,-0.1483,0.2662,0.6984,1.0074,1035,-0.078,0.6162
Occupancy,Willow Flycatcher,hydro,0.2288,0.1863,-0.131,0.2186,0.6171,1.0009,922,-0.0637,0.5473
Occupancy,Wild Turkey,hydro,0.1859,0.2115,-0.2245,0.1885,0.6147,1.0017,1200,-0.1615,0.5194
Occupancy,Winter Wren,hydro,0.2023,0.2153,-0.2188,0.2103,0.6041,1.0078,1162,-0.1393,0.5529
Occupancy,Wood Duck,hydro,0.2696,0.2036,-0.0974,0.2616,0.6709,1.0004,1187,-0.0614,0.6145
Occupancy,Wood Thrush,hydro,0.0881,0.178,-0.2642,0.0902,0.4473,1.0004,1200,-0.1971,0.3827
Occupancy,Yellow-billed Cuckoo,hydro,0.2515,0.2063,-0.1439,0.25,0.6881,1.0035,1200,-0.0923,0.6112
Occupancy,Yellow Warbler,hydro,0.2212,0.1779,-0.1232,0.22,0.5793,1.0022,1043,-0.0751,0.5011
Occupancy,Yellow-throated Vireo,hydro,0.2588,0.2003,-0.1257,0.259,0.6439,1.029,950,-0.0614,0.5893
Occupancy,Yellow-throated Warbler,hydro,0.2197,0.1961,-0.1843,0.2211,0.6056,0.9992,1078,-0.1233,0.5263
Occupancy,Acadian Flycatcher,subcanopy,-0.1797,0.1537,-0.4902,-0.1774,0.1075,0.9995,1200,-0.4494,0.0609
Occupancy,Alder Flycatcher,subcanopy,-0.0276,0.2219,-0.462,-0.0176,0.3917,1.0002,1200,-0.3908,0.3351
Occupancy,American Crow,subcanopy,0.0118,0.1706,-0.2984,0.0105,0.345,1.0011,1200,-0.2534,0.2892
Occupancy,American Goldfinch,subcanopy,-0.0167,0.2146,-0.4308,-0.0164,0.3978,1.0019,1200,-0.3823,0.3343
Occupancy,American Kestrel,subcanopy,-0.0663,0.2273,-0.5279,-0.0679,0.3583,1.0083,1114,-0.4058,0.2951
Occupancy,American Redstart,subcanopy,-0.0774,0.1983,-0.494,-0.0696,0.29,1.0073,1489,-0.4143,0.2358
Occupancy,American Robin,subcanopy,-0.0493,0.1694,-0.3786,-0.0544,0.2981,1.0013,1200,-0.3349,0.2265
Occupancy,American Woodcock,subcanopy,-0.025,0.216,-0.4542,-0.0217,0.4068,1.0002,1200,-0.3765,0.3434
Occupancy,Barred Owl,subcanopy,-0.0951,0.2207,-0.557,-0.0884,0.3307,1.0021,1478,-0.4686,0.2545
Occupancy,Bald Eagle,subcanopy,0.0517,0.2228,-0.3744,0.0507,0.5156,1.0084,1200,-0.3153,0.4308
Occupancy,Bank Swallow,subcanopy,-0.0687,0.2247,-0.5167,-0.0637,0.3621,1.0074,1200,-0.4221,0.2977
Occupancy,Baltimore Oriole,subcanopy,-0.0343,0.1714,-0.3827,-0.0358,0.309,1.0103,1200,-0.3165,0.2471
Occupancy,Barn Swallow,subcanopy,-0.0844,0.2189,-0.5378,-0.0783,0.3228,1.0098,1200,-0.4636,0.2708
Occupancy,Black-capped Chickadee,subcanopy,0.0542,0.2213,-0.3517,0.0437,0.5198,1.0107,1200,-0.2774,0.4253
Occupancy,Belted Kingfisher,subcanopy,0.1489,0.1998,-0.2345,0.1423,0.5583,1.0022,1200,-0.1662,0.4756
Occupancy,Blue-gray Gnatcatcher,subcanopy,-0.0579,0.1845,-0.4109,-0.058,0.2925,1.0024,1200,-0.356,0.2492
Occupancy,Brown-headed Cowbird,subcanopy,0.1484,0.1928,-0.197,0.1324,0.5648,0.9992,1200,-0.144,0.4879
Occupancy,Blue-headed Vireo,subcanopy,0.01,0.2202,-0.4164,0.0097,0.4546,1.001,1200,-0.3554,0.3736
Occupancy,Blue Jay,subcanopy,-0.1454,0.195,-0.5325,-0.1502,0.25,1.0015,1200,-0.4634,0.1838
Occupancy,Bobolink,subcanopy,-0.0366,0.2325,-0.4957,-0.042,0.4412,1.0077,1336,-0.4122,0.3587
Occupancy,Brown Creeper,subcanopy,0.0897,0.1942,-0.2724,0.0778,0.4965,1.0025,1200,-0.216,0.4279
Occupancy,Brown Thrasher,subcanopy,-0.1,0.2338,-0.57,-0.0954,0.3553,1.0008,1109,-0.4798,0.2723
Occupancy,Black-throated Green Warbler,subcanopy,-0.0277,0.2293,-0.4891,-0.0223,0.4168,1.0162,1200,-0.3996,0.3464
Occupancy,Broad-winged Hawk,subcanopy,0.0588,0.2189,-0.3651,0.0577,0.5078,1.0118,1200,-0.292,0.4174
Occupancy,Blue-winged Warbler,subcanopy,-0.0965,0.2152,-0.5227,-0.0975,0.3332,1.0028,1200,-0.4395,0.25
Occupancy,Canada Goose,subcanopy,0.0468,0.221,-0.3671,0.0346,0.509,0.9993,1200,-0.3092,0.4228
Occupancy,Carolina Wren,subcanopy,0.1038,0.1837,-0.2397,0.0988,0.4772,1.0061,1200,-0.1796,0.413
