Process,Species,Covariate,Mean,SD,5%,50%,95%,Rhat,ESS,Migratory,Sig
Occupancy,House Sparrow,cyper,-0.0875,0.2029,-0.4134,-0.0906,0.2379,1.0169,1491,R,NO
Occupancy,Hooded Warbler,cyper,-0.0846,0.1881,-0.3811,-0.0938,0.2323,1.0003,1200,NE,NO
Occupancy,House Wren,cyper,0.0622,0.1981,-0.2686,0.0613,0.3867,1.0007,1200,M,NO
Occupancy,Indigo Bunting,cyper,-0.2743,0.176,-0.5558,-0.2736,0.0104,1.0042,1200,NE,NO
Occupancy,Killdeer,cyper,-0.2709,0.2371,-0.6841,-0.2647,0.1151,1.0007,1200,M,NO
Occupancy,Louisiana Waterthrush,cyper,-0.2306,0.2396,-0.6071,-0.229,0.163,1.0222,1200,NE,NO
Occupancy,Mallard,cyper,-0.171,0.2821,-0.6456,-0.1701,0.2824,1.0023,1200,M,NO
Occupancy,Mourning Dove,cyper,0.1691,0.2255,-0.1878,0.1576,0.5489,1.0043,1200,M,NO
Occupancy,Northern Cardinal,cyper,-0.2671,0.2746,-0.7073,-0.273,0.2077,1.017,1247,R,NO
Occupancy,Northern Flicker,cyper,0.0749,0.2818,-0.3875,0.0727,0.5312,1.003,1045,M,NO
Occupancy,Northern Parula,cyper,-0.1948,0.2951,-0.6934,-0.1944,0.2813,1.0038,1200,M,NO
Occupancy,Northern Rough-winged Swallow,cyper,-0.4734,0.2843,-0.9628,-0.4619,-0.0359,1.0066,1200,M,YES
Occupancy,Orchard Oriole,cyper,-0.2355,0.2363,-0.6302,-0.2253,0.1378,1.0027,1343,NE,NO
Occupancy,Ovenbird,cyper,-0.2837,0.246,-0.6926,-0.2778,0.1163,1.0219,1200,NE,NO
Occupancy,Pileated Woodpecker,cyper,-0.1803,0.2619,-0.6024,-0.18,0.263,1.0073,1200,R,NO
Occupancy,Purple Finch,cyper,-0.2304,0.291,-0.7281,-0.2239,0.225,1.0015,1200,M,NO
Occupancy,Purple Martin,cyper,-0.1784,0.2901,-0.6483,-0.1683,0.2734,1.0232,1200,NE,NO
Occupancy,Rose-breasted Grosbeak,cyper,-0.2205,0.2163,-0.5664,-0.2283,0.1561,1.0294,1200,NE,NO
Occupancy,Ring-billed Gull,cyper,-0.2181,0.2594,-0.6619,-0.2118,0.2113,1.0034,1200,R,NO
Occupancy,Red-breasted Nuthatch,cyper,-0.0554,0.3038,-0.5516,-0.0434,0.4151,1.0016,1200,M,NO
Occupancy,Red-bellied Woodpecker,cyper,-0.2447,0.3032,-0.7462,-0.2335,0.2442,1.0017,1200,R,NO
Occupancy,Red-eyed Vireo,cyper,-0.074,0.2556,-0.4851,-0.0676,0.3507,1.0143,1200,NE,NO
Occupancy,Red-headed Woodpecker,cyper,-0.2393,0.2726,-0.7044,-0.2373,0.1883,1.0017,1086,R,NO
Occupancy,Rock Pigeon,cyper,-0.216,0.2889,-0.6966,-0.2066,0.2269,1.0028,1200,R,NO
Occupancy,Red-shouldered Hawk,cyper,-0.0976,0.2806,-0.5512,-0.0928,0.3634,1.0077,1200,R,NO
Occupancy,Red-tailed Hawk,cyper,-0.3285,0.2868,-0.804,-0.3117,0.1085,1.005,1200,R,NO
Occupancy,Ruby-throated Hummingbird,cyper,-0.0996,0.2691,-0.5479,-0.0948,0.3412,1.0116,1482,NE,NO
Occupancy,Red-winged Blackbird,cyper,-0.1445,0.1756,-0.4428,-0.1436,0.1442,1.0061,1200,M,NO
Occupancy,Savannah Sparrow,cyper,-0.2225,0.2885,-0.7097,-0.2093,0.2258,1.0029,1200,M,NO
Occupancy,Scarlet Tanager,cyper,-0.1826,0.2121,-0.5187,-0.1791,0.1727,1.0019,1200,NE,NO
Occupancy,Song Sparrow,cyper,0.0216,0.1785,-0.2714,0.0216,0.3263,1.0036,1055,R,NO
Occupancy,Swamp Sparrow,cyper,-0.0775,0.2448,-0.4975,-0.075,0.3261,0.9999,1200,M,NO
Occupancy,Tree Swallow,cyper,-0.2236,0.2375,-0.6223,-0.2175,0.1602,1.0025,1200,M,NO
Occupancy,Tufted Titmouse,cyper,-0.1628,0.2663,-0.5927,-0.1611,0.2821,1.0001,1200,R,NO
Occupancy,Turkey Vulture,cyper,-0.1051,0.2769,-0.5483,-0.1007,0.3519,1.0034,812,M,NO
Occupancy,Veery,cyper,-0.0764,0.2288,-0.4522,-0.0787,0.3102,1.0005,1314,NE,NO
Occupancy,Virginia Rail,cyper,-0.222,0.2977,-0.7145,-0.2143,0.2469,1.0103,1070,M,NO
Occupancy,Warbling Vireo,cyper,-0.4601,0.2296,-0.8542,-0.4493,-0.1061,1.0005,1200,NE,YES
Occupancy,White-breasted Nuthatch,cyper,0.0182,0.2336,-0.3578,0.0188,0.4099,0.9995,1200,R,NO
Occupancy,White-eyed Vireo,cyper,-0.0859,0.2987,-0.5672,-0.0789,0.4108,1.0089,1092,NE,NO
Occupancy,Willow Flycatcher,cyper,0.0568,0.2318,-0.3018,0.047,0.4417,1.0032,1071,NE,NO
Occupancy,Wild Turkey,cyper,0.003,0.3098,-0.4743,-0.0096,0.5352,1.003,1050,R,NO
Occupancy,Winter Wren,cyper,-0.0757,0.2891,-0.5268,-0.0871,0.4231,1.0048,1200,M,NO
Occupancy,Wood Duck,cyper,-0.1722,0.2851,-0.6317,-0.169,0.2936,1.0036,1200,M,NO
Occupancy,Wood Thrush,cyper,-0.0162,0.2049,-0.3483,-0.0214,0.3318,1.0016,1200,NE,NO
Occupancy,Yellow-billed Cuckoo,cyper,-0.2205,0.2942,-0.7125,-0.2265,0.2694,1.0011,1099,NE,NO
Occupancy,Yellow Warbler,cyper,-0.2183,0.2026,-0.5546,-0.2177,0.1115,1.0027,1200,NE,NO
Occupancy,Yellow-throated Vireo,cyper,-0.1458,0.2648,-0.5853,-0.1461,0.3063,1.0166,1051,NE,NO
Occupancy,Yellow-throated Warbler,cyper,-0.3869,0.2776,-0.8917,-0.3751,0.0441,1.01,1311,NE,NO
Occupancy,Acadian Flycatcher,ldi_3k,-0.9249,0.2434,-1.3393,-0.9175,-0.5184,1.0162,1380,NE,YES
Occupancy,Alder Flycatcher,ldi_3k,-0.1891,0.5038,-1.0404,-0.1818,0.6051,1.0168,1200,NE,NO
Occupancy,American Crow,ldi_3k,-0.4591,0.2415,-0.873,-0.448,-0.0657,1.0005,1200,R,YES
Occupancy,American Goldfinch,ldi_3k,-0.5136,0.3742,-1.1453,-0.5191,0.0932,1.0118,1200,M,NO
Occupancy,American Kestrel,ldi_3k,0.1193,0.4603,-0.6281,0.1121,0.8801,1.0048,1200,R,NO
Occupancy,American Redstart,ldi_3k,0.2838,0.3468,-0.2963,0.2875,0.8376,1.0035,1200,NE,NO
Occupancy,American Robin,ldi_3k,0.2048,0.4219,-0.4553,0.1759,0.9295,0.9995,1200,M,NO
Occupancy,American Woodcock,ldi_3k,0.2612,0.3992,-0.3982,0.2563,0.897,1.0276,1200,M,NO
Occupancy,Barred Owl,ldi_3k,0.0778,0.4685,-0.6541,0.0788,0.8744,1.006,1060,R,NO
Occupancy,Bald Eagle,ldi_3k,0.0587,0.4605,-0.6783,0.0606,0.8386,1.0033,1200,R,NO
Occupancy,Bank Swallow,ldi_3k,-0.3004,0.4872,-1.1008,-0.2977,0.4671,1.0121,1200,NE,NO
Occupancy,Baltimore Oriole,ldi_3k,0.0109,0.272,-0.4,-0.0058,0.4848,1.0106,1200,NE,NO
Occupancy,Barn Swallow,ldi_3k,0.5439,0.2485,0.1411,0.5322,0.9536,1.0039,1200,NE,YES
Occupancy,Black-capped Chickadee,ldi_3k,-0.2731,0.4865,-1.0096,-0.308,0.5784,1.0114,1200,R,NO
Occupancy,Belted Kingfisher,ldi_3k,-0.0288,0.364,-0.5825,-0.0369,0.5891,1.0029,1055,R,NO
Occupancy,Blue-gray Gnatcatcher,ldi_3k,0.1009,0.281,-0.3453,0.0963,0.5701,1.0175,1200,M,NO
Occupancy,Brown-headed Cowbird,ldi_3k,0.437,0.4381,-0.2234,0.3965,1.1839,1.0043,936,M,NO
Occupancy,Blue-headed Vireo,ldi_3k,-0.2497,0.4974,-1.1157,-0.22,0.4937,0.9996,1200,NE,NO
Occupancy,Blue Jay,ldi_3k,0.2564,0.4257,-0.3897,0.2379,0.9728,1.0016,1200,M,NO
Occupancy,Bobolink,ldi_3k,-0.1631,0.4947,-0.9644,-0.1551,0.6543,1.0015,1334,NE,NO
Occupancy,Brown Creeper,ldi_3k,-0.6002,0.412,-1.3601,-0.5777,0.0202,1.0003,1200,M,NO
Occupancy,Brown Thrasher,ldi_3k,-0.3015,0.4646,-1.0571,-0.2729,0.4126,1.0074,1107,M,NO
Occupancy,Black-throated Green Warbler,ldi_3k,-0.0889,0.4931,-0.9527,-0.0851,0.7145,1.0119,1200,NE,NO
Occupancy,Broad-winged Hawk,ldi_3k,0.0994,0.4718,-0.6731,0.079,0.885,1.0081,1200,NE,NO
Occupancy,Blue-winged Warbler,ldi_3k,-0.5401,0.4249,-1.2704,-0.5246,0.1102,1.0156,1200,NE,NO
Occupancy,Canada Goose,ldi_3k,0.0018,0.4551,-0.7457,-0.0085,0.7918,1.0031,1200,R,NO
Occupancy,Carolina Wren,ldi_3k,-0.1933,0.2509,-0.6062,-0.1987,0.2211,0.9999,1200,R,NO
Occupancy,Cedar Waxwing,ldi_3k,0.2041,0.2726,-0.2337,0.1998,0.6596,0.999,1200,M,NO
Occupancy,Cerulean Warbler,ldi_3k,-0.117,0.5048,-0.974,-0.093,0.667,1.0034,1200,NE,NO
Occupancy,Chipping Sparrow,ldi_3k,-0.0085,0.2255,-0.3782,-0.0085,0.3596,1.0023,1200,M,NO
Occupancy,Chimney Swift,ldi_3k,0.0455,0.4202,-0.6147,0.0111,0.7828,1.0069,1200,NE,NO
Occupancy,Cliff Swallow,ldi_3k,0.3232,0.4759,-0.4273,0.3189,1.0809,1.0024,912,NE,NO
Occupancy,Common Grackle,ldi_3k,0.5135,0.2775,0.0923,0.492,0.9883,1.0001,1052,M,YES
Occupancy,Cooper's Hawk,ldi_3k,0.0946,0.3469,-0.4475,0.0922,0.6524,1.0103,1200,M,NO
Occupancy,Common Yellowthroat,ldi_3k,-0.1898,0.2229,-0.5558,-0.1853,0.1606,1.0095,1308,NE,NO
Occupancy,Dark-eyed Junco,ldi_3k,-0.8241,0.3631,-1.4547,-0.8168,-0.2347,1.0039,1200,R,YES
Occupancy,Downy Woodpecker,ldi_3k,-0.0445,0.3714,-0.638,-0.0528,0.5979,1.0126,1274,R,NO
Occupancy,Eastern Bluebird,ldi_3k,-0.207,0.3119,-0.7359,-0.2094,0.2914,1.0012,1200,M,NO
Occupancy,Eastern Kingbird,ldi_3k,0.0217,0.3129,-0.4846,0.0399,0.5164,1.0126,1200,NE,NO
Occupancy,Eastern Meadowlark,ldi_3k,0.1029,0.4218,-0.5869,0.1105,0.7708,0.9997,1158,M,NO
Occupancy,Eastern Phoebe,ldi_3k,0.1853,0.3234,-0.3026,0.1679,0.7506,1.0021,858,M,NO
Occupancy,Eastern Towhee,ldi_3k,-0.5237,0.2696,-0.9821,-0.5189,-0.0867,1.0013,1200,M,YES
Occupancy,Eastern Wood-Pewee,ldi_3k,-0.5483,0.2665,-0.9841,-0.5572,-0.0886,1.0084,1056,NE,YES
Occupancy,European Starling,ldi_3k,0.7686,0.2538,0.3717,0.7664,1.1916,1.0197,1200,R,YES
Occupancy,Field Sparrow,ldi_3k,-0.3819,0.3236,-0.9304,-0.3693,0.1321,1.0018,1200,M,NO
Occupancy,Great Blue Heron,ldi_3k,0.0193,0.4804,-0.786,0.0207,0.8063,1.0007,1200,M,NO
Occupancy,Great Crested Flycatcher,ldi_3k,-0.0486,0.4127,-0.6784,-0.0761,0.6911,1.0018,1200,NE,NO
Occupancy,Great Horned Owl,ldi_3k,-0.098,0.5034,-0.8996,-0.1043,0.7189,1.0062,1200,R,NO
Occupancy,Gray Catbird,ldi_3k,0.316,0.2208,-0.0329,0.3067,0.6968,1.0162,1200,M,NO
Occupancy,Green Heron,ldi_3k,0.2311,0.4239,-0.449,0.2313,0.9067,1.0121,1200,M,NO
Occupancy,Hairy Woodpecker,ldi_3k,-0.4031,0.3197,-0.9418,-0.3925,0.1195,1.0027,1200,R,NO
Occupancy,Herring Gull,ldi_3k,-0.0654,0.4834,-0.8331,-0.0636,0.7204,1.0029,1200,R,NO
Occupancy,Hermit Thrush,ldi_3k,-0.3546,0.4561,-1.1353,-0.3276,0.3804,1.0018,1200,NE,NO
Occupancy,House Finch,ldi_3k,0.5265,0.2737,0.0942,0.5188,1.0136,1.0141,1200,R,YES
Occupancy,House Sparrow,ldi_3k,0.4501,0.2095,0.0951,0.4477,0.7921,1.0013,1200,R,YES
Occupancy,Hooded Warbler,ldi_3k,-0.9937,0.2957,-1.496,-0.9795,-0.5315,1.0001,1104,NE,YES
Occupancy,House Wren,ldi_3k,0.2459,0.2517,-0.1396,0.2219,0.6987,1.0057,1200,M,NO
Occupancy,Indigo Bunting,ldi_3k,-0.0432,0.1928,-0.3352,-0.0509,0.2748,1.0001,1302,NE,NO
Occupancy,Killdeer,ldi_3k,-0.0615,0.3138,-0.5968,-0.0577,0.4393,1.0007,1200,M,NO
Occupancy,Louisiana Waterthrush,ldi_3k,-0.0367,0.332,-0.5744,-0.0357,0.5003,1.0026,1200,NE,NO
Occupancy,Mallard,ldi_3k,0.7751,0.3706,0.1871,0.7662,1.3786,1.0012,1368,M,YES
Occupancy,Mourning Dove,ldi_3k,-0.2456,0.2958,-0.7363,-0.2279,0.2176,1.0133,1200,M,NO
Occupancy,Northern Cardinal,ldi_3k,0.3465,0.4699,-0.409,0.3456,1.118,1.002,1200,R,NO
Occupancy,Northern Flicker,ldi_3k,0.0661,0.4093,-0.5864,0.0535,0.7415,0.9993,1200,M,NO
Occupancy,Northern Parula,ldi_3k,0.2448,0.4796,-0.5128,0.2293,1.0543,1.0036,1200,M,NO
Occupancy,Northern Rough-winged Swallow,ldi_3k,0.4861,0.3686,-0.0793,0.4665,1.1211,1.0118,1200,M,NO
Occupancy,Orchard Oriole,ldi_3k,0.4645,0.2827,0.0297,0.4515,0.9321,1.0006,1200,NE,YES
Occupancy,Ovenbird,ldi_3k,-0.6334,0.4159,-1.317,-0.6161,0.0083,1.0017,1200,NE,NO
Occupancy,Pileated Woodpecker,ldi_3k,-0.8468,0.4382,-1.5595,-0.8579,-0.1478,1.0171,1200,R,YES
Occupancy,Purple Finch,ldi_3k,-0.1767,0.4972,-1.0135,-0.1609,0.6396,0.9992,1200,M,NO
Occupancy,Purple Martin,ldi_3k,-0.2198,0.4926,-1.0207,-0.2134,0.5936,1.0108,1200,NE,NO
Occupancy,Rose-breasted Grosbeak,ldi_3k,-0.309,0.2515,-0.7174,-0.3073,0.0881,1.011,1200,NE,NO
Occupancy,Ring-billed Gull,ldi_3k,0.7976,0.2973,0.2996,0.8027,1.3152,1.0019,1200,R,YES
Occupancy,Red-breasted Nuthatch,ldi_3k,-0.2376,0.5327,-1.1073,-0.2274,0.619,1.0104,1200,M,NO
Occupancy,Red-bellied Woodpecker,ldi_3k,-0.1523,0.4397,-0.8383,-0.1775,0.5953,1.0083,836,R,NO
Occupancy,Red-eyed Vireo,ldi_3k,-0.502,0.3112,-1.0162,-0.5015,0.0091,1.0096,1330,NE,NO
Occupancy,Red-headed Woodpecker,ldi_3k,0.1105,0.3719,-0.4839,0.1016,0.7295,1.0009,1200,R,NO
Occupancy,Rock Pigeon,ldi_3k,0.4623,0.4385,-0.2853,0.447,1.1727,1.0057,1101,R,NO
Occupancy,Red-shouldered Hawk,ldi_3k,-0.8863,0.4714,-1.6633,-0.8864,-0.1196,1.0028,814,R,YES
Occupancy,Red-tailed Hawk,ldi_3k,0.1206,0.4539,-0.5782,0.0986,0.9042,1.0138,1091,R,NO
Occupancy,Ruby-throated Hummingbird,ldi_3k,-0.21,0.4547,-0.919,-0.2082,0.5441,1.0084,1318,NE,NO
Occupancy,Red-winged Blackbird,ldi_3k,0.0518,0.1932,-0.2724,0.054,0.3629,1.0095,1200,M,NO
Occupancy,Savannah Sparrow,ldi_3k,0.1915,0.4488,-0.5558,0.2057,0.9072,1.0118,1200,M,NO
Occupancy,Scarlet Tanager,ldi_3k,-0.7684,0.2517,-1.2025,-0.7575,-0.3808,1.001,1200,NE,YES
Occupancy,Song Sparrow,ldi_3k,0.4131,0.2203,0.0661,0.4079,0.785,1.006,1200,R,YES
Occupancy,Swamp Sparrow,ldi_3k,0.285,0.3162,-0.285,0.2933,0.7859,1.0038,1454,M,NO
Occupancy,Tree Swallow,ldi_3k,0.1163,0.2988,-0.401,0.1209,0.585,1.0188,991,M,NO
Occupancy,Tufted Titmouse,ldi_3k,-0.6714,0.3589,-1.2221,-0.6859,-0.0654,1.0222,1070,R,YES
Occupancy,Turkey Vulture,ldi_3k,0.0206,0.467,-0.707,0.0068,0.824,1.0035,1200,M,NO
Occupancy,Veery,ldi_3k,-0.7106,0.3976,-1.3955,-0.701,-0.0807,1.0095,1094,NE,YES
Occupancy,Virginia Rail,ldi_3k,0.3174,0.456,-0.4067,0.3184,1.0403,1.0088,1200,M,NO
Occupancy,Warbling Vireo,ldi_3k,0.499,0.2121,0.142,0.5044,0.8426,1.0042,1200,NE,YES
Occupancy,White-breasted Nuthatch,ldi_3k,-0.7371,0.2792,-1.1909,-0.7222,-0.3051,0.9997,1200,R,YES
Occupancy,White-eyed Vireo,ldi_3k,-0.2217,0.484,-1.0356,-0.2018,0.5858,1.0117,1200,NE,NO
Occupancy,Willow Flycatcher,ldi_3k,0.374,0.267,-0.0714,0.384,0.7859,1.0023,1200,NE,NO
Occupancy,Wild Turkey,ldi_3k,-0.115,0.4957,-0.9094,-0.1125,0.7109,1.0099,980,R,NO
Occupancy,Winter Wren,ldi_3k,-0.4072,0.4807,-1.2168,-0.4008,0.3331,1.011,1200,M,NO
Occupancy,Wood Duck,ldi_3k,-0.2721,0.4873,-1.0743,-0.2538,0.5056,1.003,1000,M,NO
Occupancy,Wood Thrush,ldi_3k,-0.6403,0.239,-1.0356,-0.6412,-0.2586,1.0103,1089,NE,YES
Occupancy,Yellow-billed Cuckoo,ldi_3k,-0.3807,0.5048,-1.1977,-0.3735,0.4529,0.9991,1200,NE,NO
Occupancy,Yellow Warbler,ldi_3k,0.2916,0.2244,-0.0689,0.2995,0.6542,0.9997,1200,NE,NO
Occupancy,Yellow-throated Vireo,ldi_3k,-0.5792,0.4471,-1.296,-0.5893,0.161,1.0165,1061,NE,NO
Occupancy,Yellow-throated Warbler,ldi_3k,0.3486,0.334,-0.2125,0.3559,0.8874,1.0104,1399,NE,NO
Occupancy,Acadian Flycatcher,developed,0.5109,0.2849,0.0731,0.4906,1.0024,1.0101,1200,NE,YES
Occupancy,Alder Flycatcher,developed,0.0326,0.4088,-0.6265,0.0435,0.7223,0.9997,1200,NE,NO
Occupancy,American Crow,developed,0.2717,0.3167,-0.1959,0.2448,0.823,1.0003,1200,R,NO
Occupancy,American Goldfinch,developed,-0.2208,0.4164,-0.8426,-0.25,0.5446,1.0012,1302,M,NO
Occupancy,American Kestrel,developed,-0.2714,0.4374,-1.0249,-0.2488,0.4148,1.0102,1091,R,NO
Occupancy,American Redstart,developed,0.5005,0.2975,0.0223,0.4975,0.993,1.0005,1088,NE,YES
Occupancy,American Robin,developed,-0.4295,0.3217,-0.9227,-0.4385,0.1141,1.0046,1200,M,NO
Occupancy,American Woodcock,developed,-0.1248,0.3793,-0.746,-0.1119,0.4967,0.9998,1200,M,NO
Occupancy,Barred Owl,developed,-0.1541,0.4458,-0.9161,-0.14,0.5428,1.0011,1200,R,NO
Occupancy,Bald Eagle,developed,-0.0809,0.4158,-0.793,-0.0797,0.5877,1.0012,1200,R,NO
Occupancy,Bank Swallow,developed,-0.0564,0.4099,-0.7394,-0.0454,0.5836,1.0052,1200,NE,NO
Occupancy,Baltimore Oriole,developed,-0.4358,0.2831,-0.9001,-0.4352,0.0406,1.0012,1306,NE,NO
Occupancy,Barn Swallow,developed,-0.2468,0.3047,-0.7602,-0.2433,0.2288,1.0006,1200,NE,NO
Occupancy,Black-capped Chickadee,developed,0.1686,0.3857,-0.4452,0.1447,0.8403,1.0217,1468,R,NO
Occupancy,Belted Kingfisher,developed,0.0355,0.3717,-0.5537,0.0138,0.6625,0.9999,1200,R,NO
Occupancy,Blue-gray Gnatcatcher,developed,0.4482,0.3109,-0.0256,0.4327,0.9672,1,1022,M,NO
Occupancy,Brown-headed Cowbird,developed,-0.1948,0.2937,-0.6653,-0.2014,0.3035,1.0032,1200,M,NO
Occupancy,Blue-headed Vireo,developed,-0.1124,0.405,-0.7884,-0.0859,0.5231,1.0084,1238,NE,NO
Occupancy,Blue Jay,developed,-0.0414,0.4289,-0.7243,-0.053,0.6514,1.0009,1200,M,NO
Occupancy,Bobolink,developed,-0.1927,0.4163,-0.8839,-0.1847,0.4695,1.0019,1077,NE,NO
Occupancy,Brown Creeper,developed,0.218,0.2572,-0.2085,0.2228,0.6163,1.0065,1346,M,NO
Occupancy,Brown Thrasher,developed,-0.1256,0.3988,-0.7831,-0.1192,0.5199,1.0149,1200,M,NO
Occupancy,Black-throated Green Warbler,developed,0.0058,0.4106,-0.6428,0.0052,0.6768,1.0228,1200,NE,NO
Occupancy,Broad-winged Hawk,developed,-0.12,0.4045,-0.8001,-0.105,0.5226,1.0005,1200,NE,NO
Occupancy,Blue-winged Warbler,developed,0.0031,0.3463,-0.5645,0.0213,0.5577,1.0016,755,NE,NO
Occupancy,Canada Goose,developed,-0.0219,0.4079,-0.6816,-0.0072,0.6301,1.0077,1177,R,NO
Occupancy,Carolina Wren,developed,-0.218,0.2992,-0.6612,-0.2337,0.2831,1.0024,1200,R,NO
Occupancy,Cedar Waxwing,developed,0.1582,0.2409,-0.2159,0.1469,0.5539,1.0029,1356,M,NO
Occupancy,Cerulean Warbler,developed,0.4853,0.3823,-0.1099,0.4651,1.1277,1.0036,1053,NE,NO
Occupancy,Chipping Sparrow,developed,-0.8735,0.3086,-1.4327,-0.8693,-0.39,1.0128,1200,M,YES
Occupancy,Chimney Swift,developed,-0.1323,0.2951,-0.6403,-0.1234,0.3551,1.0015,1146,NE,NO
Occupancy,Cliff Swallow,developed,-0.1579,0.4117,-0.8252,-0.1408,0.5072,1.0139,1200,NE,NO
Occupancy,Common Grackle,developed,-0.2962,0.2401,-0.6992,-0.2852,0.0837,1.0068,1419,M,NO
Occupancy,Cooper's Hawk,developed,-0.4487,0.3618,-1.0385,-0.4426,0.1082,0.9996,1200,M,NO
Occupancy,Common Yellowthroat,developed,0.2654,0.2118,-0.0781,0.2699,0.6211,1.0018,1200,NE,NO
Occupancy,Dark-eyed Junco,developed,0.1479,0.2706,-0.2872,0.1345,0.595,1.0099,1319,R,NO
Occupancy,Downy Woodpecker,developed,0.0655,0.3625,-0.4928,0.0366,0.6865,1.0155,1200,R,NO
Occupancy,Eastern Bluebird,developed,-0.1018,0.3087,-0.5997,-0.1016,0.4144,1.0093,1200,M,NO
Occupancy,Eastern Kingbird,developed,-0.1373,0.3161,-0.6597,-0.1188,0.3354,1.002,1231,NE,NO
Occupancy,Eastern Meadowlark,developed,-0.3105,0.3999,-0.9972,-0.3041,0.3154,1.0001,1200,M,NO
Occupancy,Eastern Phoebe,developed,-0.4614,0.3701,-1.087,-0.4639,0.1159,1.003,1427,M,NO
Occupancy,Eastern Towhee,developed,-0.0546,0.2146,-0.4168,-0.0501,0.3012,1.0068,1200,M,NO
Occupancy,Eastern Wood-Pewee,developed,0.2548,0.3406,-0.2995,0.2394,0.834,1.001,1524,NE,NO
Occupancy,European Starling,developed,-0.3719,0.3197,-0.9235,-0.3542,0.1233,1.0005,1200,R,NO
Occupancy,Field Sparrow,developed,-0.3406,0.294,-0.8388,-0.3114,0.0865,1.0037,1200,M,NO
Occupancy,Great Blue Heron,developed,0.125,0.4157,-0.5448,0.1187,0.807,1.0093,957,M,NO
Occupancy,Great Crested Flycatcher,developed,0.2836,0.4262,-0.4068,0.2622,0.9942,1.0041,1200,NE,NO
Occupancy,Great Horned Owl,developed,-0.1764,0.4219,-0.8832,-0.1583,0.506,1.0199,1200,R,NO
Occupancy,Gray Catbird,developed,-0.2455,0.1988,-0.5735,-0.2446,0.087,1.005,1200,M,NO
Occupancy,Green Heron,developed,-0.2724,0.4219,-1.0112,-0.2481,0.3677,1.0071,1022,M,NO
Occupancy,Hairy Woodpecker,developed,0.3139,0.3241,-0.228,0.314,0.8481,1.008,1200,R,NO
Occupancy,Herring Gull,developed,-0.207,0.4066,-0.8859,-0.1812,0.4224,1.0005,1200,R,NO
Occupancy,Hermit Thrush,developed,0.052,0.3675,-0.5806,0.062,0.6389,1.0069,1159,NE,NO
Occupancy,House Finch,developed,-0.1855,0.297,-0.6547,-0.1896,0.3187,0.9995,1200,R,NO
Occupancy,House Sparrow,developed,-0.5374,0.3072,-1.0862,-0.5169,-0.0789,1.0092,1200,R,YES
Occupancy,Hooded Warbler,developed,0.3235,0.2346,-0.0257,0.3048,0.7371,0.9999,1200,NE,NO
Occupancy,House Wren,developed,-0.0209,0.1899,-0.3281,-0.0214,0.3034,1.0046,1424,M,NO
Occupancy,Indigo Bunting,developed,0.3168,0.2143,-0.0187,0.3145,0.6711,1.0013,1200,NE,NO
Occupancy,Killdeer,developed,-0.117,0.3192,-0.6523,-0.124,0.3967,1.0002,1200,M,NO
Occupancy,Louisiana Waterthrush,developed,0.6622,0.2881,0.2065,0.6505,1.149,1.0118,1027,NE,YES
Occupancy,Mallard,developed,-0.2245,0.3738,-0.8421,-0.2364,0.4004,1.0059,1200,M,NO
Occupancy,Mourning Dove,developed,-0.5147,0.293,-1.0151,-0.4952,-0.0519,1.0007,1200,M,YES
Occupancy,Northern Cardinal,developed,-0.1375,0.3888,-0.7516,-0.1561,0.5273,1.0162,1087,R,NO
Occupancy,Northern Flicker,developed,-0.1154,0.3513,-0.6034,-0.1374,0.4922,1.0053,1029,M,NO
Occupancy,Northern Parula,developed,-0.082,0.4151,-0.7744,-0.0709,0.5834,1.0045,1200,M,NO
Occupancy,Northern Rough-winged Swallow,developed,-0.3611,0.3907,-1.0167,-0.3415,0.2347,1.0042,1200,M,NO
Occupancy,Orchard Oriole,developed,-0.3879,0.3517,-1.0106,-0.3611,0.1456,1.0066,1200,NE,NO
Occupancy,Ovenbird,developed,0.6487,0.2639,0.2419,0.6397,1.1049,1.0042,1085,NE,YES
Occupancy,Pileated Woodpecker,developed,0.0989,0.4048,-0.5339,0.0836,0.7673,0.9996,999,R,NO
Occupancy,Purple Finch,developed,0.1309,0.4108,-0.5416,0.1344,0.8155,1.0138,1200,M,NO
Occupancy,Purple Martin,developed,-0.1452,0.4026,-0.819,-0.1367,0.4979,1.0038,1200,NE,NO
Occupancy,Rose-breasted Grosbeak,developed,0.0549,0.2455,-0.3485,0.0525,0.4766,1.0029,940,NE,NO
Occupancy,Ring-billed Gull,developed,-0.0764,0.3229,-0.625,-0.064,0.4394,1.0014,1200,R,NO
Occupancy,Red-breasted Nuthatch,developed,-0.1865,0.4075,-0.8975,-0.1738,0.4506,1.0004,1200,M,NO
Occupancy,Red-bellied Woodpecker,developed,0.1078,0.3525,-0.46,0.0961,0.7226,1.004,1200,R,NO
Occupancy,Red-eyed Vireo,developed,-0.0132,0.3404,-0.5303,-0.043,0.5853,1.0033,1200,NE,NO
Occupancy,Red-headed Woodpecker,developed,-0.4194,0.3958,-1.0847,-0.4294,0.1956,1.0031,1200,R,NO
Occupancy,Rock Pigeon,developed,-0.2374,0.4216,-0.9487,-0.2293,0.4229,1.0048,1086,R,NO
Occupancy,Red-shouldered Hawk,developed,-0.0636,0.4353,-0.7343,-0.0813,0.6835,1.0167,1200,R,NO
